CID,SMILES
CID21967387,C/C(=C\C/C=C(/C)\C=C)/COC(=O)C
CID21972054,CC(=CCC/C(=C/C(C)(C)O)/C)C
CID219794,CCCC(C(=O)CCC)O
CID219904,CC(=O)OCC1C(C(C(C(O1)OC2(C(C(C(O2)COC(=O)C)OC(=O)C)OC(=O)C)COC(=O)C)OC(=O)C)OC(=O)C)OC(=O)C
CID21999737,CC(C)C/C=C(/CSC)\C=O
CID22011445,CCCCC(OCCCC)OCCCC
CID22011447,CCCCCC(OCCCCC)OCCCCC
CID22034852,C=CCOC(=O)CC1CCCCC1
CID22034999,CCCCCCOC(=O)/C=C/C=C/C
CID220674,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)C)C(C)C
CID22082179,CCC(C)C(=O)OC1CC2CCC1(C2(C)C)C
CID22096564,CC1(C(CC2C1(C2)C)CC3CC3(C)CO)C
CID221068,CCCCCCCCCCCCCCCCCC(=O)O.CC(CO)O
CID221069,CCCOC(=O)CCC(=O)C
CID221166,CCOC(=O)C(C)OC(=O)C
CID221393,C1CCC(CC1)CCOC=O
CID2214,CC(=O)C1=CC(=C(C=C1)O)OC
CID221417,CCCCCC(=O)OCCCC1=CC=CC=C1
CID221443,CCC(=O)OCCC1CCCCC1
CID221455,CCC(=O)O[C@@H]1C[C@@H](CC[C@H]1C(C)C)C
CID22150013,CCCC(=O)C(CC)SC
CID22150015,CCCCCC1=NC=CS1
CID221634,CCOC(=O)CCC1(OCC(O1)C)C
CID221641,CCCOC(=O)CC1=CC=CC=C1
CID221644,CCOC1=CC=CC=C1C(=O)OCC
CID221663,CC1C(OC(O1)C2=CC=C(C=C2)OC)C
CID221668,CCC1(OCC(C(O1)C(C)C)(C)C)C
CID221691,CCCCCCOC(=O)CC1=CC=CC=C1
CID22169177,CCCC(=O)OCCCCC(C)C
CID22182802,CCC(C(=O)OC1CC(CCC1C(C)C)C)O
CID22182954,CC(C)CCCCOC(=O)C
CID22201,CC1=NC=CN=C1C
CID22213645,CCOC(=O)CC(C)SC
CID22219097,CCCC1=CC2=C(C=C1)OCC(=O)CO2
CID22219099,CCC1=CCCC(C12C=CC(O2)C)(C)C
CID22227,C[C@@H]1CC[C@H](CC1=O)C(=C)C
CID222285,C([C@H]([C@H](CO)O)O)O
CID22235151,CC(OCCOC)OCC1=CC=CC=C1
CID22251515,CCCOC(=O)C(C)S
CID222656,C([C@@H](C(=O)O)O)C(=O)O
CID22310,CC1(CCC(O1)C(C)(C)O)C=C
CID22311,CC1=CCC(CC1)C(=C)C
CID22321042,CCCCCCOC(=O)C(CC)S
CID22326187,CCCC(CCC1C(CCC(C1(C)C)C)C)O
CID22329,CC1SCCCS1
CID22336876,CC(CC1=CC=CC=C1)COC
CID22336879,CC1(CCC(=CC1)CCC=O)C
CID22376131,CCCCCC(CCC)C#N
CID22383,CCCSSSCCC
CID22386,CCCC(C)O
CID223944,CCCCOC(=O)C(C)OC(=O)C
CID22395803,CC/C=C/CCC1=CC(=O)CC1
CID22472261,CCCOS(=O)(=S)CCC
CID22476645,CC(C)CC1CCCC(C1)(C)O
CID22506563,CCC/C(=N/O)/C(C)C
CID22507249,CC(=O)CC1=CC=CN1
CID22556,CCCCCCCCCCC(=O)C
CID22559443,C/C/1=C/CCC2(C(O2)CC(/C=C\C1)(C)C)C
CID22568,CC(=O)OCCOC1=CC=CC=C1
CID225856,CC1C(OC(O1)C2=CC3=C(C=C2)OCO3)C
CID226249,CC(=O)CSCC1=CC=CO1
CID22629,CCCCCCOC(=O)C1=CC=CC=C1O
CID226486,COC1=CC(=CC(=C1O)OC)CC=C
CID2266,C(CCCC(=O)O)CCCC(=O)O
CID226902,CCCC(C)C(=O)OCC(C)C
CID226912,CCCC(C)C(=O)OCCC(C)C
CID22692,CCCCCCCCCCCCOC(=O)C(C)O
CID226920,CCCCCCOC(=O)C(C)CCC
CID22713151,C/C=C/CCCCCCCC#N
CID22726405,CC1CCC(C(C1/C=C/C(=O)C)(C)C)C
CID227544,CC(C)CCCOC(=O)C1=CC=CC=C1
CID22757845,CCCCCC(CC)OC=O
CID22764431,CC(C)CCCC(=C)CCO
CID227829,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)O
CID227875,CCCCCCOC(=O)C(CC)CC
CID22812306,CC(C)[C@H]1CC[C@H]2[C@@H](C1)CC[C@@H]3[C@@]2(CCC[C@]3(C)CO)C
CID22833361,CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]
CID228343,C[C@@H]1CC[C@H]([C@@H](C1)OC)C(C)C
CID228548,CC(=O)CC(OC)OC
CID228583,CC(=O)CC1=CC=CO1
CID228588,CCCC(=O)C1=CC=CO1
CID228604,CC(=C)CCC(=O)C
CID22873,CCCCCCOC(=O)CCCCC
CID228757,CCCCCCCCCOC=O
CID228769,CCCCCCCCOC(=O)CC(C)C
CID228987,CC(CC1=CC=C(C=C1)C(C)(C)C)C=O
CID228993,CC(=CC1=CC=C(C=C1)OC)C=O
CID229,C1C(C(C(C(O1)O)O)O)O
CID229153,CCCCCCCCCCC1OCC(O1)C
CID22928293,CCC1(COC(=O)O1)C
CID22934582,CC(C)C1=CC2=C(C=C1)OCC(=O)CO2
CID229377,CCCCCCC(=O)OCCC
CID229384,CCCCCCC(=O)OC1CCCCC1
CID229385,CCCCCCCCCCOC(=O)CC
CID229387,CCCCCCCCCCOC(=O)CCC
CID22952976,CC(=O)CSSC
CID22973762,CC(C)CCOC(=O)C(C)C1=CC=CC=C1
CID229888,CCCCCCCC(=O)OCCC1=CC=CC=C1
CID23037164,CC(C)C=NCC1=CC=CO1
CID23039305,CCSC(C)CCO
CID230525,CC1C(OC(O1)CC2=CC=CC=C2)C
CID230921,C[C@@]12CC[C@H](C1(C)C)CC2=O
CID230995,COC1=CC=C(C=C1)C=CC=O
CID23110,CSCCSC
CID231325,CCCCC(=O)C1=CC=CO1
CID23137209,CCCCCC(=O)/C(=C/CC)/C
CID23173,C1CCCCCOCCCCOC(=O)CCCC1
CID23203,CCCCC=CC=CC=O
CID23235,CCCCCCOC(=O)C1=CC=CC=C1
CID23279512,CC(C)CN1C=CC=C1
CID23308253,C/C/1=C\2/CCC2=CC/C(=C/CC1)/C.CC(C)CC(=C)C1=C(C(=C(C(C1=O)(CC=C(C)C)O)O)CC=C(C)C)O.CC(C)CC(=O)C1=C(C(=C(C(C1=O)(CC=C(C)C)CC=C(C)C)O)CC=C(C)C)O
CID23341028,CC(C)C1CCC(CC1=O)(C)S
CID23347,C1=CSC(=C1)SSC2=CC=CS2
CID23367,CCCCCC(=O)OCC1=CC=CC=C1
CID23368,CC(C)OC(=O)CCCCC(=O)OC(C)C
CID23376,CC(=O)CC(=O)OC1CCCCC1
CID23377482,CC1C=CC2=NC=CN=C12
CID23383487,CCCCC1=C(N=C(S1)C)C
CID234237,CCCCCCC(CCOC(=O)C)O
CID2345,C1=CC=C(C=C1)COC(=O)C2=CC=CC=C2
CID23452781,CC1=CC(C=C(C1=O)C)(C)C
CID2346,C1=CC=C(C=C1)CN=C=S
CID23462,C([C@@H](C(=O)O)N)S.O.Cl
CID23497922,CCC(C)C(=O)OCC(C)O
CID23513561,CC1CCC(CC1)(C)C(=O)OC
CID23518,CCCCCCCCCCCCCCC(=O)OC
CID23534,CCOC(C(C)CC1=CC=C(C=C1)C(C)C)OCC
CID23535,CC(=CCCC(C)(C=C)OC(=O)C1=CC=CC=C1N)C
CID235414,C1CCCCCCCOC(=O)CCCCCC1
CID23572848,CC1CC(C2=NC=CN=C12)C
CID23617539,CCCCC[C@H]1OC[C@@H](O1)C
CID23617864,CCC(=O)O[C@@H]1C[C@H]2CC[C@@]1(C2(C)C)C
CID23618097,C[C@@H]1C(=O)C(=C(O1)C)O
CID23623724,C[C@@H](CCCC(=C)C)CCOC(=O)CC1=CC=CC=C1
CID23623868,C[C@@]12CC[C@@H](C1(C)C)C[C@H]2OC=O
CID23642,COC1=CC=CC=C1S
CID23662384,CC(=O)O.CC(=O)[O-].[Na+]
CID23665710,[O-]I(=O)=O.[K+]
CID23666328,C(CC(=O)O)[C@@H](C(=O)[O-])N.O.[Na+]
CID23666341,C(C(=O)O)C(CC(=O)[O-])(C(=O)O)O.[Na+]
CID23666456,CC(C(=O)[O-])O.[Na+]
CID23667259,CNCC(=O)[O-].[Na+]
CID23667548,C([C@@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+]
CID23667638,C1(=NC(=O)N(C(=O)N1Cl)Cl)[O-].O.O.[Na+]
CID23667645,C1=CC=C(C=C1)CC(=O)C(=O)[O-].[Na+]
CID236687,CC1COC(O1)C(C)C2=CC=CC=C2
CID23668817,CCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+]
CID23669636,COC1=C(C=CC(=C1)/C=C/C(=O)[O-])O.[Na+]
CID23670520,CC(C(=O)[O-])OC1=CC=C(C=C1)OC.[Na+]
CID23671663,CC(C(=O)[O-])O.[K+]
CID23672064,OP(=O)(O)[O-].[Na+]
CID23677676,C(CC(=O)O)C(C(=O)[O-])N.[Na+]
CID23678821,C(C(C(=O)O)O)C(=O)[O-].[Na+]
CID23683938,C([C@H]([C@@H]1C(=C(C(=O)O1)O)[O-])O)O.[Na+]
CID23684896,CNCCS(=O)(=O)[O-].[Na+]
CID23686,CC1=NC2=CC=CC=C2N=C1
CID23686662,CCCCCCCCCCCCOC(=O)CC(C(=O)O)S(=O)(=O)[O-].[Na+]
CID23687235,CCCCCCCCCCCCCC(=O)N(C)CC(=O)[O-].[Na+]
CID23711812,B(O)(O)[O-].[Na+]
CID23726,CCCCOC(=O)C=CC
CID237332,C1=C(OC(=C1)C=O)CO
CID238307,CCCCCC1=CN=CC=C1
CID238498,CCCC(=O)CC(=O)OCC
CID239,C(CN)C(=O)O
CID23906,CCCCC(CC)COC(=O)C(CC)CCCC
CID23987,[He]
CID23994,[Zn]
CID240,C1=CC=C(C=C1)C=O
CID240119,CC(C)CC(=O)OC(C)(CCC=C(C)C)C=C
CID240122,C[C@H]1CC[C@H](CC2=C1CC[C@@H]2C)C(C)(C)OC(=O)C
CID24020,CCC(C)C(=O)OCC
CID240230,CC(CCC=C(C)C)CO
CID24083,[O-]S(=O)(=O)[O-].[Mg+2]
CID240925,CC1=CC(=C(C(=C1)OC)O)OC
CID24114,CCCCOC(=O)C(C)OC(=O)CCC
CID24115,CC(C)C(=O)C(=O)C
CID24116,C=CCOC(=O)C1=CC=CC=C1N
CID24117,C=CCOC(=O)COC1=CC=CC=C1
CID24120,CCC(=O)OC1=CC=C(C=C1)C
CID24148,C(CC(=O)[O-])C(C(=O)[O-])N.[Ca+2]
CID24197,CCOC(=O)CC(C(=O)OCC)O
CID24203,OP(=O)([O-])[O-].[Na+].[Na+]
CID24243,[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]
CID24261,O=[Si]=O
CID24268,[N+](=O)([O-])[O-].[Na+]
CID243,C1=CC=C(C=C1)C(=O)O
CID243670,CCCCC(C)OC(=O)CCC
CID243675,CCCC(=O)OCC1=CC=C(C=C1)OC
CID243691,CCCCCCCCCCCCOC(=O)C(C)C
CID243783,CCCC(=O)OC1CCCCC1
CID243803,CCCCCCCCCCCCOC(=O)CC(C)C
CID24393,[O-]S(=O)(=O)[O-].[Fe+2]
CID244,C1=CC=C(C=C1)CO
CID24403,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]
CID24433,CCCCOC(=O)C1=CC=CC=C1N
CID24434,[N+](=O)([O-])[O-].[K+]
CID24439,[O-]P(=O)([O-])[O-].[O-]P(=O)([O-])[O-].[Mg+2].[Mg+2].[Mg+2]
CID244468,CCCC(=O)OCCCCCCCCCC=C
CID244483,CCCC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C
CID24473,CC1CCC(CC1=O)C(=C)C
CID24497,[O-]S(=O)(=O)[O-].[Ca+2]
CID24510,C1CCC(CC1)OC(=O)C2=CC=CC=C2N
CID24513,CCCCCCCCCC(OC)OC
CID24515,CC(C)COC(=O)C1=CC=CC=C1N
CID24516,CCCCCCC(=O)OCC(C)C
CID245572,CCCCCCCCCCCCOC(=O)CCC
CID24583,CCCCCCC(C)C=O
CID24585,CC1CCC(C(C1)O)C(=C)C
CID246089,CCCCCCCC1(OCC(O1)C)C
CID24619,[O-]I(=O)=O.[O-]I(=O)=O.[Ca+2]
CID24624,CCOCCC(OCC)OCC
CID24632,[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]
CID24667,CC(C)(C)C1=C(C=CC(=C1)O)OC.CC(C)(C)C1=C(C=CC(=C1)OC)O
CID246728,CCCCCC(=O)CC
CID24680,CC1=CCCC(C1C=CC(=O)C)(C)C
CID246929,CCOC(=O)C(CC1=CC=CC=C1)C(=O)C
CID24711,COC1=CC=CC(=C1O)CC(CS(=O)(=O)[O-])OC2=C(C=C(C=C2)CCCS(=O)(=O)[O-])OC.[Ca+2]
CID24727453,CCCC(=O)CCCC(=O)OCC
CID24748,CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O
CID24752885,C[C@@H]1CC[C@H]([C@@H](C1)OC(=O)CCCC(=O)O)C(C)C
CID24753271,CCCCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCCCCCCCCCC(=O)OCC.CCCCCCCC/C=C\CCCCCCCC(=O)OCC.CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC.CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OCC
CID24755581,CCC(C)(CCCC(C)C=O)OC
CID247573,CC(=O)O[C@H]1C[C@H]2CC[C@]1(C2(C)C)C
CID24758199,CC1CCC2C13CCC(C(C3)C2(C)C)(C)OC
CID24796,C(C1[C@@H]2C(C([C@H](O1)O[C@@H]3C(O[C@@H](C(C3O)O)O[C@@H]4C(O[C@@H](C(C4O)O)O[C@@H]5C(O[C@@H](C(C5O)O)O[C@@H]6C(O[C@@H](C(C6O)O)O[C@@H]7C(O[C@H](O2)C(C7O)O)CO)CO)CO)CO)CO)O)O)O
CID24802175,C(CC(=O)O)[C@@H](C(=O)O)N.N
CID24832089,CC1=C(C=CO1)SSSSC2=C(OC=C2)C
CID24834,CCOC1=CC=C(C=C1)C=O
CID24835,COC1=C(C=CC(=C1)CC=C)OC=O
CID24838,CCCCCCOC(=O)C(C)CC
CID24847855,CC(C(CCCCC=O)O)C(=O)CCC(=O)O
CID248488,C(CCCCS)CCCCS
CID24850,[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[O-]S(=O)(=O)[O-].[Al+3].[Al+3]
CID24874,CCC(C)N
CID24915,CCCC(=O)OC(C)(C)CC1=CC=CC=C1
CID24928,O.O.[O-]S(=O)(=O)[O-].[Ca+2]
CID249494,CC(CCCC(C)(C)O)CCO
CID249579,C[C@]12CC[C@@H](C1(C)C)C[C@H]2OC(=O)C3=CC=CC=C3O
CID24958,[O-]S(=O)[O-].[K+].[K+]
CID24986,CCOC(=O)C1CC2CC1C=C2
CID250096,C/C=C(\C)/C(=O)OCC1=CC=CC=C1
CID25045,CCCCCCCCCCC(C)O
CID25068,CCCCCCCCCCCC(=O)OC(C)C
CID2507689,CC1=C(OC2=CC=CC=C12)C(=O)C
CID25099093,CC(C)[C@@H](C(=O)NCC(=O)O)NC(=O)CC[C@@H](C(=O)O)N
CID25099817,CC1CCC(C1(C)C)CCCC(=O)O
CID25113547,C[C@@H](CCCC(=C)C)CCOC(=O)CC(C)C
CID251209,CCCOC(=O)CCC1CCCCC1
CID251529,CC(=CCCC(C)(C=C)OC(=O)CC1=CC=CC=C1)C
CID251530,CCCC(=O)OCC(=C)C
CID251531,C1=CC=C(C=C1)CCOC(=O)C2=CC=CO2
CID2519,CN1C=NC2=C1C(=O)N(C(=O)N2C)C
CID25213,C1=CC=C(C(=C1)C(=O)O)O.C(CO)N(CCO)CCO
CID25238,COC1=C(C=CC(=C1)CC=C)OC(=O)CC2=CC=CC=C2
CID25239,CC(COC(=O)C)C1=CC=CC=C1
CID25298,CCOC(C)OC
CID25311,CCCCCCCCCCCCC=O
CID25324,CC(=O)OC1CCC2CCCCC2C1
CID25325,C1CCC2CC(CCC2C1)OC=O
CID2537,CC1(C2CCC1(C(=O)C2)C)C
CID25404,CCCCCCCCCCC(=O)OCCCC
CID254555,CCOC(=O)C1CCC(CC1)C(=O)OCC
CID25517,[NH4+].[Cl-]
CID256028,CCCCC(C1=CC=CC=C1)C(=O)OCC
CID256071,C1=CC=NC(=C1)CS
CID25611,CCCCC(=O)C(C)C
CID25612,C=CCCCCCCCCO
CID25797,CCC1=CN=C(C=N1)CC
CID25812,CCCCCCC#CC(OC)OC
CID25915,CCC1=NC=C(N=C1)C
CID25916,CCC1=NC(=CN=C1C)C
CID26042,O=[Ti]=O
CID26049,CC1=CCC2C(C1)C2(C)C
CID26068,CC(C)(C)C1CCCCC1O
CID261,CCCC=O
CID261491,C[C@@H]1[C@H]2C[C@]2(CC1=O)C(C)C
CID26179,CCC(=O)C1=CC=CS1
CID262,CC(C(C)O)O
CID26204,CC(C)CC(=O)C(=O)C
CID26289,CC(C)C1=CC=C(C=C1)C#N
CID263,CCCCO
CID263034,C1=COC(=C1)COCC2=CC=CO2
CID26331,CCC1=NC=CN=C1
CID26332,CCC1=NC(=CN=C1)C
CID26333,CC1=NC=CN=C1CC(C)C
CID26334,CCC1=NC=C(N=C1C)C
CID26335,CC1=CN=C(C=N1)C=C
CID263620,CCOC(=O)C(C)C(C)OC(=O)C
CID26396,CC1(C(CCC(O1)(C)C=C)O)C
CID26397,CCCCCCCCCCCCCCCCC(=O)OCC
CID264,CCCC(=O)O
CID26447,C[C@@H]1CC[C@H](C(=O)C1)C(C)C
CID26630,CCCCCC=CC(=O)C
CID26808,CC1=CN=C(C(=N1)C)C
CID2682,CCCCCCCCCCCCCCCCO
CID26955,CC1=C(C(CCC1)(C)C)C=CC(=O)C
CID27208,CC1=CCC(CC1)(C(C)CCC=C(C)C)O
CID27209,CC1(CCCC2(C1=CC(=O)O2)C)C
CID2723602,CC[C@H](C)CO
CID2723653,CC(=C)C1=CC(=C(C=C1)O)OC
CID2723816,CCC(=O)[O-].[Na+]
CID2723888,CCCCCC[C@H](C)O
CID2723891,C(CC(=O)O)[C@@H](C(=O)O)N.Cl
CID2724058,CCC(C)C(=O)C(=O)[O-].[Na+]
CID2724159,CC(=C)[C@H]1CCC(=CC1)C=O
CID2724161,CC1=CC[C@@](CC1)(C(C)C)O
CID2724626,CC(C1=CC=CS1)S
CID2724896,CCC[C@H](C)O
CID2724897,CCCCC[C@H](C)O
CID2724898,CCCCC[C@@H](C=C)O
CID2733294,CCC/C=C/COC(=O)C
CID2733977,CCCC(CCOC(=O)C)SC(=O)C
CID2734646,CC1=C(OC2=CC=CC=C12)C
CID2734864,CC[C@@H](C1=CC=CC=C1)O
CID27440,CCC1=NC(=CS1)C
CID27457,CCC1=NC=CN=C1C
CID27458,CCC1=NC=CN=C1CC
CID27460,CCC1=CN=C(C(=N1)C)C
CID2753159,C/C(=C\OC(=O)C)/C1=CC=CC=C1
CID2758,CC1(C2CCC(O1)(CC2)C)C
CID2776492,CN1CCN(CC1)C2=CC=C(C=C2)CO
CID278476,CC(=CCCC(=CCOC(=O)CC(=O)C)C)C
CID27866,CC1CCOC(C1)C=C(C)C
CID27867,CC1CCC(C(C1)OC(=O)C)C(C)C
CID27868,CCC(C)C(=O)OC1CC(CCC1C(C)C)C
CID27892,CCCCCC(C=C)OC(=O)CCC
CID279117,CCOC(=O)C1=CC=CC=C1NC(=O)C
CID27941,CCC(C)(C)C1CCC(=O)CC1
CID280,C(=O)=O
CID280190,CCCC(=O)CCCC(=O)O
CID281254,COC(=O)CCCC1=CC=CC=C1
CID28151,CCCCCCOC(=O)C(=CC)C
CID281853,CCC1=CCC(=O)O1
CID28237,CC(=C)[C@H]1CC[C@@]2(CCCC(=C)[C@H]2C1)C
CID2829318,CCCCCCCCCCOC(=O)CCCCCCCC
CID2839751,CC1COC(O1)CC(C)CCCC(C)(C)O
CID2839799,CC1COC(O1)CC(C)CCC=C(C)C
CID284,C(=O)O
CID285097,CCCCCCC1(CCC(=O)O1)C
CID285462,CC(=O)C(C)(C)C1=CC=CC=C1
CID287439,CC(C)CC(=O)OC1CCCCC1
CID2879,CC1=CC=C(C=C1)O
CID288227,CC1CCC=C2C1(CC(CC2)C(=C)C)C
CID289,C1=CC=C(C(=C1)O)O
CID28905,CCC1=NC=C(N=C1CC)C
CID28906,CCC1=CN=C(C(=N1)CC)C
CID2891065,CC1=CC(=C(C=C1)C)NC(=O)C(C)SC2=CC=CC=C2
CID289151,CC1(CCCC2(C3C1C(C2=C)CC3)C)C
CID28930,CC1(C2CCC1C(=C)C2)C
CID29008,CCCCCCCCCCCCCCCCCCC(=O)OCC
CID29025,CC1=CC(=O)C2CC1C2(C)C
CID29096,CC(CCCC(C)(C)O)C=C
CID29251,CCCCCCCCCCCCCCC(=O)C
CID292856,CCCC(C)(C)SSC(C)(C)CCC
CID29381,CCCCCCCCC(C)C=O
CID29421,CCCCCCOC(=O)C=CC
CID29644,CC1=C(OC(=N1)C(C)C)C
CID2969,CCCCCCCCCC(=O)O
CID29746,C[C@H]1CCC[C@@]2([C@@]1(CCCC2)O)C
CID29933357,CCC(=O)OCCC1=C(N=CS1)C
CID29950,CCCCC(=O)OC1=CC=CC=C1
CID2998,CCCCCCCCC(=O)NCC1=CC(=C(C=C1)O)OC
CID3014523,CCOC(=O)CC=C(C)C
CID3014969,CCCCCCCCCCCCCCCCCCCCCC[N+](C)(C)C.[Cl-]
CID3015339,CC1(CCC(CC1)C(C)(C)OC)OC
CID3015851,CC1CC(=CCC1C=O)C
CID3015865,CC1=CCC(C1(C)C)C(C)OC(=O)C
CID3015925,CCCCC1=NC=CS1
CID3015972,CC1C(=CCO1)SC2(CCOC2C)S
CID3015979,CCCC(CC=O)SC
CID3016224,CCOC(=O)C(C)SC
CID3016499,CCOC(=O)C(C)(C)SC
CID3016527,CC(C)CCCCCCCCCCCCCCC(=O)OCC(CO)O
CID3016598,CCC(C(C)C)(C(C)C)C(=O)NCC
CID3017418,CCCC(=O)C(CC)S
CID3017432,CC(C)CC1CC(CCO1)(C)O
CID3017596,CCOC1=C(OC(C1=O)C)C
CID3017624,CC(COC)C1=CC=CC=C1
CID3017762,CC(=O)C1NCCS1
CID3017783,CCOC(=O)CC(C)CC(C)(C)C
CID3017811,CC1=NC(SC1)C(C)C
CID3017923,CCCCCCCCC(C)C#N
CID3018094,CCCCCCCCC=CC(OCC)OCC
CID30181,CC1CC(=O)CC(C1=O)(C)C
CID3018210,CCOC(CC(C)CCC=C(C)C)OCC
CID3018221,CCCCCCCCC=COC
CID3018362,CCCCCCCCCOC(=O)C1=CC=CC=C1N
CID3018383,CCCCCCCCCCCCC(OCC)OCC
CID3018500,CCCCCC(C)(CC(C)C)O
CID3018539,CCCC(=O)OCSC
CID3018567,CC(C)CCOC(C)OCC(C)C
CID3018619,CC(C)CCCCCCCCCCC=O
CID3018620,CCC(C)CCCCCCCCCCC=O
CID3018771,CCC=CCC=CC=CC(=O)OCC
CID3018907,CC(C)C(=O)OC(C)CC(=C)C
CID3018936,CC1CCC2=C(C(=O)OC2=C1)C
CID3019015,CC(C)C(=NO)C(C)(C)CC=C(C)C=C
CID3019017,CC(C(=C(C)C(=O)C)C)C(C)(C)C
CID3019031,CCCCCCCCCCCCCCCC(=O)OCCC(C)C
CID3019775,CCC(C)C(=O)OCCC(=C)C
CID3019958,CC(C)CC(=O)OCCCSC
CID3019960,CCCCCC1CCCC1O
CID3020011,CC(=C)C1CCC(C1=C)(C)C(=O)C2CCCC2=O
CID3020012,CC1CC(CC(C1)(C)C)CC(=O)C2CCCC2=O
CID3020082,CCCCCC(=CC1=CC=C(C=C1)C)C=O
CID3020401,CC(C(C)(CC=C(C)C)C=C)O
CID3020407,CCOC(CC(C)C)OCC(C)C
CID30215,CC1=C(OC(=N1)C)C
CID3021670,CCOC(=O)CC(C)SCC
CID3021997,CC(CC(C)C1=CC=CC=C1)CO
CID30220,CCCOC(C)OCC
CID3022051,CC(C)(C)CC(C)(CC(C)(C)C)S
CID3022280,CCCCC(CC)C(=O)OCCC1=CC=CC=C1
CID3022477,CCCCCCCCCCCCCC(=O)OCC(C)CC
CID3022846,CC(=CCCC1=CCC(CC1)C=NC2=CC=CC=C2C(=O)OC)C
CID3022909,CCCCCC(=O)CCCC(=O)OCC
CID3022986,CCCCCC(C=C)OC(=O)C(C)C
CID3023083,CCC(C)C(=O)OCC=C
CID30231,C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@@H]2[C@H]([C@@H]([C@H](O[C@H]2OC3=CC(=C(C(=C3)O)C(=O)CCC4=CC(=C(C=C4)OC)O)O)CO)O)O)O)O)O
CID3023179,CC1=CC(=C(C=C1)OCC=C)C
CID3023273,CC1=C(N=CS1)CCOC(=O)C(C)C
CID3023280,CC(C)C(=O)OCCCC1CCCCC1
CID3023551,CCOC(=O)C1=CC=CC=C1N=CC2=CC=C(C=C2)C(C)(C)C
CID3023610,CCCCC=CCOC(=O)CC(C)C
CID3023838,CCCC(=O)OCCC1=C(N=CS1)C
CID3023839,CCCCCC(=O)OCCC1=C(N=CS1)C
CID3023950,CCCC(=O)OC1CC(CC(C1)(C)C)C
CID3023951,CCCC(=O)OCCCC1CCCCC1
CID3024003,CC1CCOC(C1)C2=CC=CC=C2
CID3024081,CC(C)CCOC(C1=CC=CC=C1)OCCC(C)C
CID3024273,CCCC(CCOC)S
CID30247,CC(=CCC(COC(=O)C)C(=C)C)C
CID30248,CC1CCC(CC1OC(=O)C)C(=C)C
CID3024804,CCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C
CID30249,CC(C)CCCC(C)CCOC(=O)C
CID3025865,CCCCC(C(C)CCC)O
CID3025939,CC(CC(=O)C)SCC1=CC=CO1
CID3026,CCCCOC(=O)C1=CC=CC=C1C(=O)OCCCC
CID3032731,CC/C(=C(/C)\C(=O)C)/C
CID3032853,C[C@H]1CC[C@H]([C@H]2[C@H]1C=C[C@@H](C2)C)C(C)C
CID3033030,CC(CCC=C(C)C)CC#N
CID3033866,CC1=CC/C(=C(/C)\CCC=C(C)C)/CC1
CID3034034,COC1=CC2=C(C=CN=C2C=C1)[C@H]([C@@H]3C[C@@H]4CCN3C[C@@H]4C=C)O
CID3034267,CC(CC1=CC=C(C=C1)OC)C=NC2=CC=CC=C2C(=O)OC
CID3034278,CC1COC(O1)(C)C2=CC3=C(C=C2)C(CCC3(C)C)(C)C
CID3034463,CC1C=CCCC1(C)C=O
CID3034828,C([C@@H]1[C@H]([C@@H]([C@H]([C@H](O1)OC[C@H]([C@H]([C@@H](C(CO)O)O)O)O)O)O)O)O
CID3034895,CCC(=O)OC1C=CC2C1C3CCC2C3
CID3034897,CC1(CCC=C2C1CCC(C2)C=O)C
CID3036969,C/C(=C/OC(=O)C)/C1=CC=CC=C1
CID303710,CC1CCSCS1
CID303711,CC1CC(SC(S1)C)C
CID3066538,CCC1C(=O)C(=CO1)CO
CID307343,COC(=O)C1=CC=CC=C1NC(=O)CC2=CC=CC=C2
CID30748,CCCCCCCC=CC=CC=O
CID30771,CC(=O)OCCC1CCCCC1
CID308,C1=CC=C(C=C1)C=CCO
CID3080,C(C(CS)S)O
CID3083613,CC#CC#CCC1=CC=CC=C1
CID3084311,CC1=C[C@H]2[C@@H](CC[C@@]([C@H]2CC1)(C)O)C(C)C
CID3084331,CC1=C[C@H]2[C@@H](CC[C@]([C@H]2CC1)(C)O)C(C)C
CID3084426,CC(=O)OC(C)(C)C=C
